X,Y,calle,colonias,ID_COL,tipo,Ubicación,Reporte
-103.731885,19.268918,Mariano Jimenez,CENTRO,10001001,2,Colonia,Buen estado
-103.731608,19.269026,Mariano Jimenez,CENTRO,10001001,2,Colonia,Buen estado
-103.733517,19.261311,Mariano Matamoros,CENTRO,10001001,2,Colonia,Buen estado
-103.734112,19.261468,Mariano Matamoros,CENTRO,10001001,2,Colonia,Buen estado
-103.734212,19.261692,Mariano Matamoros,CENTRO,10001001,2,Colonia,Buen estado
-103.734523,19.261858,Mariano Matamoros,CENTRO,10001001,2,Colonia,Buen estado
-103.734877,19.262079,Mariano Matamoros,CENTRO,10001001,2,Colonia,Buen estado
-103.735204,19.26227,Mariano Matamoros,CENTRO,10001001,2,Colonia,Buen estado
-103.735535,19.262472,Mariano Matamoros,CENTRO,10001001,2,Colonia,Buen estado
-103.735881,19.262671,Mariano Matamoros,CENTRO,10001001,2,Colonia,Buen estado
-103.736153,19.262823,Mariano Matamoros,CENTRO,10001001,2,Colonia,Buen estado
-103.736451,19.262998,Mariano Matamoros,CENTRO,10001001,2,Colonia,Buen estado
-103.735615,19.266493,Marta Dueñas Gonzles,CENTRO,10001001,1,Colonia,Buen estado
-103.735409,19.266822,Marta Dueñas Gonzles,CENTRO,10001001,1,Colonia,Buen estado
-103.73522,19.267124,Marta Dueñas Gonzles,CENTRO,10001001,1,Colonia,Buen estado
-103.735025,19.267448,Marta Dueñas Gonzles,CENTRO,10001001,2,Colonia,Buen estado
-103.73032,19.262697,Melchor Ocampo,CENTRO,10001001,8,jardin,Buen estado
-103.73031,19.262823,Melchor Ocampo,CENTRO,10001001,8,jardin,Buen estado
-103.730365,19.262856,Melchor Ocampo,CENTRO,10001001,10,Colonia,Buen estado
-103.730705,19.262964,Melchor Ocampo,CENTRO,10001001,10,Colonia,Buen estado
-103.73105,19.263072,Melchor Ocampo,CENTRO,10001001,2,Colonia,Buen estado
-103.731516,19.263221,Melchor Ocampo,CENTRO,10001001,10,Colonia,Buen estado
-103.731781,19.263383,Melchor Ocampo,CENTRO,10001001,10,Colonia,Buen estado
-103.732089,19.263566,Melchor Ocampo,CENTRO,10001001,4,Colonia,Buen estado
-103.732491,19.263857,Melchor Ocampo,CENTRO,10001001,4,Colonia,Buen estado
-103.730945,19.259022,Miguel Virgen Morfin,CENTRO,10001001,2,Colonia,Buen estado
-103.731315,19.259198,Miguel Virgen Morfin,CENTRO,10001001,2,Colonia,Buen estado
-103.731691,19.259388,Miguel Virgen Morfin,CENTRO,10001001,2,Colonia,Buen estado
-103.732062,19.259545,Miguel Virgen Morfin,CENTRO,10001001,2,Colonia,Buen estado
-103.732432,19.259735,Miguel Virgen Morfin,CENTRO,10001001,2,Colonia,Buen estado
-103.732828,19.259923,Miguel Virgen Morfin,CENTRO,10001001,2,Colonia,Buen estado
-103.733023,19.260016,Miguel Virgen Morfin,CENTRO,10001001,2,Colonia,Buen estado
-103.733812,19.260392,Miguel Virgen Morfin,CENTRO,10001001,2,Colonia,Buen estado
-103.734239,19.260592,Miguel Virgen Morfin,CENTRO,10001001,2,Colonia,Buen estado
-103.734644,19.260784,Miguel Virgen Morfin,CENTRO,10001001,2,Colonia,Buen estado
-103.735072,19.260983,Miguel Virgen Morfin,CENTRO,10001001,2,Colonia,Buen estado
-103.735186,19.261041,Miguel Virgen Morfin,CENTRO,10001001,3,Colonia,Buen estado
-103.735075,19.26108,Miguel Virgen Morfin,CENTRO,10001001,3,Colonia,Buen estado
-103.735296,19.261099,Miguel Virgen Morfin,CENTRO,10001001,3,Colonia,Buen estado
-103.735204,19.261132,Miguel Virgen Morfin,CENTRO,10001001,3,Colonia,Buen estado
-103.735449,19.261185,Miguel Virgen Morfin,CENTRO,10001001,2,Colonia,Buen estado
-103.735763,19.26134,Miguel Virgen Morfin,CENTRO,10001001,2,Colonia,Buen estado
-103.736092,19.261509,Miguel Virgen Morfin,CENTRO,10001001,2,Colonia,Buen estado
-103.736424,19.261677,Miguel Virgen Morfin,CENTRO,10001001,2,Colonia,Buen estado
-103.736831,19.261873,Miguel Virgen Morfin,CENTRO,10001001,2,Colonia,Buen estado
-103.737223,19.262059,Miguel Virgen Morfin,CENTRO,10001001,2,Colonia,Buen estado
-103.737749,19.262819,Morelos,CENTRO,10001001,2,Colonia,Buen estado
-103.73758,19.263124,Morelos,CENTRO,10001001,2,Colonia,Buen estado
-103.737401,19.263433,Morelos,CENTRO,10001001,2,Colonia,Buen estado
-103.73721,19.263765,Morelos,CENTRO,10001001,2,Colonia,Buen estado
-103.737029,19.264079,Morelos,CENTRO,10001001,2,Colonia,Buen estado
-103.736835,19.264416,Morelos,CENTRO,10001001,2,Colonia,Buen estado
-103.736722,19.264609,Morelos,CENTRO,10001001,2,Colonia,Buen estado
-103.7369,19.266859,Narciso Mendoza,CENTRO,10001001,1,Colonia,Buen estado
-103.73736,19.265982,Narciso Mendoza,CENTRO,10001001,1,Colonia,Buen estado
-103.737197,19.266287,Narciso Mendoza,CENTRO,10001001,1,Colonia,Buen estado
-103.737031,19.266607,Narciso Mendoza,CENTRO,10001001,1,Colonia,Buen estado
-103.736887,19.267386,Narciso Mendoza,CENTRO,10001001,1,Colonia,Buen estado
-103.737028,19.267771,Narciso Mendoza,CENTRO,10001001,1,Colonia,Buen estado
-103.737126,19.26808,Narciso Mendoza,CENTRO,10001001,1,Colonia,Buen estado
-103.737251,19.268468,Narciso Mendoza,CENTRO,10001001,1,Colonia,Buen estado
-103.737364,19.268806,Narciso Mendoza,CENTRO,10001001,1,Colonia,Buen estado
-103.73745,19.26908,Narciso Mendoza,CENTRO,10001001,1,Colonia,Buen estado
-103.732105,19.258513,Nicolas Bravo,CENTRO,10001001,4,Colonia,Buen estado
-103.732347,19.258622,Nicolas Bravo,CENTRO,10001001,2,Colonia,Buen estado
-103.732755,19.258817,Nicolas Bravo,CENTRO,10001001,2,Colonia,Buen estado
-103.733171,19.259008,Nicolas Bravo,CENTRO,10001001,2,Colonia,Buen estado
-103.736762,19.268395,Nigromante,CENTRO,10001001,2,Colonia,Buen estado
-103.735406,19.267687,P.riv. J. Mina,CENTRO,10001001,1,Colonia,Buen estado
-103.730434,19.2622,Patria,CENTRO,10001001,8,jardin,Buen estado
-103.730565,19.262238,Patria,CENTRO,10001001,8,jardin,Buen estado
-103.730984,19.262248,Patria,CENTRO,10001001,10,Colonia,Buen estado
-103.730367,19.262301,Patria,CENTRO,10001001,8,jardin,Buen estado
-103.731483,19.262406,Patria,CENTRO,10001001,10,Colonia,Buen estado
-103.73035,19.262452,Patria,CENTRO,10001001,8,jardin,Buen estado
-103.734896,19.255372,Plutarco Elias Calles,CENTRO,10001001,2,Colonia,Buen estado
-103.734511,19.255265,Plutarco Elias Calles,CENTRO,10001001,2,Colonia,Buen estado
-103.734113,19.255157,Plutarco Elias Calles,CENTRO,10001001,2,Colonia,Buen estado
-103.733738,19.255056,Plutarco Elias Calles,CENTRO,10001001,2,Colonia,Buen estado
-103.733329,19.254935,Plutarco Elias Calles,CENTRO,10001001,2,Colonia,Buen estado
-103.732888,19.2548,Plutarco Elias Calles,CENTRO,10001001,2,Colonia,Buen estado
-103.739928,19.259786,Priv.Dr. Miguel Galindo,CENTRO,10001001,2,Colonia,Buen estado
-103.739731,19.260142,Priv.Dr. Miguel Galindo,CENTRO,10001001,2,Colonia,Buen estado
-103.733185,19.261133,Privado Adolfo Lopez Mateos,CENTRO,10001001,1,Colonia,Buen estado
-103.739445,19.263897,Privado Adolfo Lopez Mateos,CENTRO,10001001,2,Colonia,Buen estado
-103.739908,19.264152,Privado Adolfo Lopez Mateos,CENTRO,10001001,2,Colonia,Buen estado
-103.733616,19.255256,Rafaela Suarez,CENTRO,10001001,2,Colonia,Buen estado
-103.733485,19.255632,Rafaela Suarez,CENTRO,10001001,2,Colonia,Buen estado
-103.733345,19.256036,Rafaela Suarez,CENTRO,10001001,2,Colonia,Buen estado
-103.733185,19.256504,Rafaela Suarez,CENTRO,10001001,2,Colonia,Buen estado
-103.733014,19.256991,Rafaela Suarez,CENTRO,10001001,2,Colonia,Buen estado
-103.732875,19.25739,Rafaela Suarez,CENTRO,10001001,2,Colonia,Buen estado
-103.736478,19.265403,Reforma,CENTRO,10001001,1,Colonia,Buen estado
-103.736863,19.265613,Reforma,CENTRO,10001001,1,Colonia,Buen estado
-103.737172,19.265777,Reforma,CENTRO,10001001,1,Colonia,Buen estado
-103.737469,19.265927,Reforma,CENTRO,10001001,1,Colonia,Buen estado
-103.737818,19.266114,Reforma,CENTRO,10001001,1,Colonia,Buen estado
-103.738239,19.266337,Reforma,CENTRO,10001001,1,Colonia,Buen estado
-103.73853,19.266491,Reforma,CENTRO,10001001,1,Colonia,Buen estado
-103.734162,19.256439,Ricardo Flores Magon,CENTRO,10001001,2,Colonia,Buen estado
-103.733885,19.257027,Ricardo Flores Magon,CENTRO,10001001,2,Colonia,Buen estado
-103.733745,19.257343,Ricardo Flores Magon,CENTRO,10001001,2,Colonia,Buen estado
-103.733617,19.257623,Ricardo Flores Magon,CENTRO,10001001,2,Colonia,Buen estado
-103.733494,19.257894,Ricardo Flores Magon,CENTRO,10001001,2,Colonia,Buen estado
-103.730451,19.258465,Rodolfo Chavez Carrillo,CENTRO,10001001,2,Colonia,Buen estado
-103.730558,19.258814,Rodolfo Chavez Carrillo,CENTRO,10001001,2,Colonia,Buen estado
-103.730682,19.259279,Rodolfo Chavez Carrillo,CENTRO,10001001,2,Colonia,Buen estado
-103.730816,19.259673,Rodolfo Chavez Carrillo,CENTRO,10001001,2,Colonia,Buen estado
-103.730972,19.260134,Rodolfo Chavez Carrillo,CENTRO,10001001,2,Colonia,Buen estado
-103.731097,19.260497,Rodolfo Chavez Carrillo,CENTRO,10001001,2,Colonia,Buen estado
-103.730843,19.260868,Rodolfo Chavez Carrillo,CENTRO,10001001,2,Colonia,Buen estado
-103.735238,19.26589,Tiburcio Aguilar,CENTRO,10001001,11,jardin,Buen estado
-103.735337,19.266027,Tiburcio Aguilar,CENTRO,10001001,11,Colonia,Buen estado
-103.735471,19.266104,Tiburcio Aguilar,CENTRO,10001001,11,Colonia,Buen estado
-103.735608,19.266187,Tiburcio Aguilar,CENTRO,10001001,11,Colonia,Buen estado
-103.735777,19.266214,Tiburcio Aguilar,CENTRO,10001001,11,jardin,Buen estado
-103.735788,19.266294,Tiburcio Aguilar,CENTRO,10001001,1,Colonia,Buen estado
-103.736106,19.266469,Tiburcio Aguilar,CENTRO,10001001,1,Colonia,Buen estado
-103.736611,19.266755,Tiburcio Aguilar,CENTRO,10001001,1,Colonia,Buen estado
-103.736994,19.266966,Tiburcio Aguilar,CENTRO,10001001,1,Colonia,Buen estado
-103.737345,19.267164,Tiburcio Aguilar,CENTRO,10001001,1,Colonia,Buen estado
-103.737765,19.267401,Tiburcio Aguilar,CENTRO,10001001,1,Colonia,Buen estado
-103.738914,19.267745,Tiburcio Aguilar,CENTRO,10001001,1,Colonia,Buen estado
-103.739303,19.267839,Tiburcio Aguilar,CENTRO,10001001,1,Colonia,Buen estado
-103.738073,19.267973,Tiburcio Aguilar,CENTRO,10001001,1,Colonia,Buen estado
-103.736618,19.260767,Vicente Guerrero,CENTRO,10001001,2,Colonia,Buen estado
-103.736411,19.26115,Vicente Guerrero,CENTRO,10001001,2,Colonia,Buen estado
-103.736215,19.261513,Vicente Guerrero,CENTRO,10001001,2,Colonia,Buen estado
-103.736013,19.261867,Vicente Guerrero,CENTRO,10001001,2,Colonia,Buen estado
-103.735848,19.262168,Vicente Guerrero,CENTRO,10001001,2,Colonia,Buen estado
-103.735692,19.262449,Vicente Guerrero,CENTRO,10001001,2,Colonia,Buen estado
-103.733544,19.269042,Volcande Colima,CENTRO,10001001,2,Colonia,Buen estado
-103.738425,19.261342,Zaragoza,CENTRO,10001001,2,Colonia,Buen estado
-103.738815,19.261514,Zaragoza,CENTRO,10001001,2,Colonia,Buen estado
-103.739244,19.261706,Zaragoza,CENTRO,10001001,2,Colonia,Buen estado
-103.739621,19.261883,Zaragoza,CENTRO,10001001,2,Colonia,Buen estado
-103.740088,19.262085,Zaragoza,CENTRO,10001001,2,Colonia,Buen estado
-103.74048,19.262258,Zaragoza,CENTRO,10001001,2,Colonia,Buen estado
-103.740822,19.262412,Zaragoza,CENTRO,10001001,2,Colonia,Buen estado
-103.727043,19.265411,Av Tecnologico,COMPLEJO CAMPESTRE,0,1,"Doble, Avenida",Buen estado
-103.727103,19.26597,Av Tecnologico,COMPLEJO CAMPESTRE,0,1,"Doble, Avenida",Buen estado
-103.727713,19.266853,Av Tecnologico,COMPLEJO CAMPESTRE,0,1,"Doble, Avenida",Buen estado
-103.737327,19.258443,Priv. Gregorio Torres Quintero,CONDOMINIOS JARDINES DEL SOL,10001158,4,Colonia,Buen estado
-103.737094,19.258774,Priv. Gregorio Torres Quintero,CONDOMINIOS JARDINES DEL SOL,10001158,4,Colonia,Buen estado
-103.73057,19.276198,AntonioHernandez,JARDINES DE BUGAMBILIAS,10001075,2,Colonia,Buen estado
-103.730736,19.276517,AntonioHernandez,JARDINES DE BUGAMBILIAS,10001075,2,Colonia,Buen estado
-103.73088,19.277211,AntonioHernandez,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.730698,19.27761,AntonioHernandez,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.733437,19.277951,Ayuntamiento,JARDINES DE BUGAMBILIAS,10001075,1,Colonia,Buen estado
-103.733289,19.278505,Ayuntamiento,JARDINES DE BUGAMBILIAS,10001075,1,Colonia,Buen estado
-103.732199,19.276897,Jose Aumada Salasar,JARDINES DE BUGAMBILIAS,10001075,4,Colonia,Buen estado
-103.732165,19.277314,Jose Aumada Salasar,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.732087,19.277707,Jose Aumada Salasar,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.731904,19.278105,Jose Aumada Salasar,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.729749,19.27693,Paseo de Azaleas,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.730285,19.277149,Paseo de Azaleas,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.730594,19.277272,Paseo de Azaleas,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.730943,19.277419,Paseo de Azaleas,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.731253,19.277544,Paseo de Azaleas,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.731557,19.27767,Paseo de Azaleas,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.732202,19.277936,Paseo de Azaleas,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.732513,19.278062,Paseo de Azaleas,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.732816,19.278189,Paseo de Azaleas,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.733124,19.278316,Paseo de Azaleas,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.729803,19.277445,Paseo de Bugambilias,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.730117,19.277579,Paseo de Bugambilias,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.730402,19.277695,Paseo de Bugambilias,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.73075,19.27784,Paseo de Bugambilias,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.731056,19.277959,Paseo de Bugambilias,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.731362,19.27809,Paseo de Bugambilias,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.731668,19.278216,Paseo de Bugambilias,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.732017,19.278359,Paseo de Bugambilias,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.732926,19.278731,Paseo de Bugambilias,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.733125,19.278811,Paseo de Bugambilias,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.729805,19.276575,Paseo de Primavera,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.730124,19.27671,Paseo de Primavera,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.730437,19.276837,Paseo de Primavera,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.730735,19.27696,Paseo de Primavera,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.732076,19.276987,Paseo de Primavera,JARDINES DE BUGAMBILIAS,10001075,10,jardin,Buen estado
-103.731211,19.277026,Paseo de Primavera,JARDINES DE BUGAMBILIAS,10001075,10,jardin,Buen estado
-103.732022,19.27707,Paseo de Primavera,JARDINES DE BUGAMBILIAS,10001075,10,jardin,Buen estado
-103.731091,19.277106,Paseo de Primavera,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.731417,19.277112,Paseo de Primavera,JARDINES DE BUGAMBILIAS,10001075,10,jardin,Buen estado
-103.731833,19.277152,Paseo de Primavera,JARDINES DE BUGAMBILIAS,10001075,10,jardin,Buen estado
-103.732166,19.277178,Paseo de Primavera,JARDINES DE BUGAMBILIAS,10001075,10,jardin,Buen estado
-103.731594,19.277185,Paseo de Primavera,JARDINES DE BUGAMBILIAS,10001075,10,jardin,Buen estado
-103.731396,19.277229,Paseo de Primavera,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.731837,19.277264,Paseo de Primavera,JARDINES DE BUGAMBILIAS,10001075,10,jardin,Buen estado
-103.731699,19.277355,Paseo de Primavera,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.732005,19.277481,Paseo de Primavera,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.732723,19.277778,Paseo de Primavera,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.732962,19.277875,Paseo de Primavera,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.733208,19.277975,Paseo de Primavera,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.732418,19.277324,Paseo Flor de Eutropia,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.732668,19.277511,Paseo Flor de Eutropia,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.729944,19.276172,Privada de Bugambilias,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.730248,19.276298,Privada de Bugambilias,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.730982,19.276428,Privada de Bugambilias,JARDINES DE BUGAMBILIAS,10001075,10,jardin,Buen estado
-103.730556,19.276426,Privada de Bugambilias,JARDINES DE BUGAMBILIAS,10001075,10,Colonia,Buen estado
-103.731061,19.276882,Privada de Bugambilias,JARDINES DE BUGAMBILIAS,10001075,10,jardin,Buen estado
-103.73052,19.277987,AntonioHernandez,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.730312,19.278449,AntonioHernandez,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.730159,19.278783,AntonioHernandez,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.729863,19.277889,Av Real Bugambilias,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.73016,19.278012,Av Real Bugambilias,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.729986,19.278115,Av Real Bugambilias,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.730658,19.278216,Av Real Bugambilias,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.731028,19.278368,Av Real Bugambilias,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.730779,19.278442,Av Real Bugambilias,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.731431,19.278533,Av Real Bugambilias,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.731173,19.278601,Av Real Bugambilias,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.731738,19.278661,Av Real Bugambilias,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.732007,19.278771,Av Real Bugambilias,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.731799,19.278859,Av Real Bugambilias,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.7324,19.278932,Av Real Bugambilias,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.732165,19.279011,Av Real Bugambilias,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.732783,19.279089,Av Real Bugambilias,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.732533,19.27916,Av Real Bugambilias,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.732899,19.27931,Av Real Bugambilias,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.732381,19.281496,Ayuntamiento,JARDINES DE BUGAMBILIAS II,10001117,1,Colonia,Buen estado
-103.732594,19.280817,Ayuntamiento,JARDINES DE BUGAMBILIAS II,10001117,1,Colonia,Buen estado
-103.732761,19.28027,Ayuntamiento,JARDINES DE BUGAMBILIAS II,10001117,1,Colonia,Buen estado
-103.733101,19.279139,Ayuntamiento,JARDINES DE BUGAMBILIAS II,10001117,1,Colonia,Buen estado
-103.732935,19.27968,Ayuntamiento,JARDINES DE BUGAMBILIAS II,10001117,1,Colonia,Buen estado
-103.732856,19.279934,Ayuntamiento,JARDINES DE BUGAMBILIAS II,10001117,1,Colonia,Buen estado
-103.731729,19.278486,Jose Aumada Salasar,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.731517,19.278948,Jose Aumada Salasar,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.731361,19.279292,Jose Aumada Salasar,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.732328,19.278488,Paseo de Bugambilias,JARDINES DE BUGAMBILIAS II,10001117,10,Colonia,Buen estado
-103.732631,19.278611,Paseo de Bugambilias,JARDINES DE BUGAMBILIAS II,10001117,10,Colonia,Buen estado
-103.729689,19.278426,Paseo de Esthela,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.730056,19.278577,Paseo de Esthela,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.730477,19.27875,Paseo de Esthela,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.730846,19.278902,Paseo de Esthela,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.731218,19.279055,Paseo de Esthela,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.731639,19.279226,Paseo de Esthela,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.732,19.279376,Paseo de Esthela,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.732365,19.279526,Paseo de Esthela,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.732741,19.279589,Paseo de Esthela,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.729618,19.278744,Paseo de Gilberto,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.729928,19.27887,Paseo de Gilberto,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.730404,19.279066,Paseo de Gilberto,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.730768,19.279215,Paseo de Gilberto,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.731133,19.279367,Paseo de Gilberto,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.731563,19.279542,Paseo de Gilberto,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.731927,19.279692,Paseo de Gilberto,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.732297,19.279843,Paseo de Gilberto,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.732724,19.280018,Paseo de Gilberto,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.732173,19.280275,sin nombre,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.731802,19.280127,sin nombre,JARDINES DE BUGAMBILIAS II,10001117,2,Colonia,Buen estado
-103.723298,19.259209,Amado Nervo,LA ARMONIA,10001040,2,Colonia,Buen estado
-103.723468,19.258794,Amado Nervo,LA ARMONIA,10001040,2,Colonia,Buen estado
-103.724968,19.258879,Independencia,LA ARMONIA,10001040,2,Colonia,Buen estado
-103.724555,19.258737,Independencia,LA ARMONIA,10001040,2,Colonia,Buen estado
-103.724088,19.258582,Independencia,LA ARMONIA,10001040,2,Colonia,Buen estado
-103.725397,19.259623,Maria concepcion barbosa,LA ARMONIA,10001040,2,Colonia,Buen estado
-103.723699,19.259296,Priv Francisco Villa,LA ARMONIA,10001040,9,Colonia,Buen estado
-103.724026,19.259396,Priv Francisco Villa,LA ARMONIA,10001040,2,Colonia,Buen estado
-103.724569,19.259562,Priv Francisco Villa,LA ARMONIA,10001040,2,Colonia,Buen estado
-103.725077,19.259694,Priv Francisco Villa,LA ARMONIA,10001040,2,Colonia,Buen estado
-103.724652,19.259002,Priv Independencia,LA ARMONIA,10001040,2,Colonia,Buen estado
-103.724555,19.259214,Priv Independencia,LA ARMONIA,10001040,4,Colonia,Buen estado
-103.723414,19.259755,Republica de Peru,LA ARMONIA,10001040,1,Colonia,Buen estado
-103.737329,19.269509,Fedederico Cardenas Barajas,LA FRONTERA,10001192,2,Colonia,Buen estado
-103.736945,19.269998,Fedederico Cardenas Barajas,LA FRONTERA,10001192,2,Colonia,Buen estado
-103.736927,19.270305,Fedederico Cardenas Barajas,LA FRONTERA,10001192,2,Colonia,Buen estado
-103.736673,19.270365,Fedederico Cardenas Barajas,LA FRONTERA,10001192,2,Colonia,Buen estado
-103.73625,19.270903,Fedederico Cardenas Barajas,LA FRONTERA,10001192,2,Colonia,Buen estado
-103.735958,19.271275,Fedederico Cardenas Barajas,LA FRONTERA,10001192,2,Colonia,Buen estado
-103.735752,19.271543,Fedederico Cardenas Barajas,LA FRONTERA,10001192,2,Colonia,Buen estado
-103.735542,19.27181,Fedederico Cardenas Barajas,LA FRONTERA,10001192,2,Colonia,Buen estado
-103.73527,19.272153,Fedederico Cardenas Barajas,LA FRONTERA,10001192,2,Colonia,Buen estado
-103.73543,19.27226,Fedederico Cardenas Barajas,LA FRONTERA,10001192,1,4 Luminarias,Buen estado
-103.735524,19.268232,Francisco Javier Mina,LA FRONTERA,10001192,1,Colonia,Buen estado
-103.735811,19.268415,Francisco Javier Mina,LA FRONTERA,10001192,1,Colonia,Buen estado
-103.735895,19.268472,Francisco Javier Mina,LA FRONTERA,10001192,2,Colonia,Buen estado
-103.736178,19.26864,Francisco Javier Mina,LA FRONTERA,10001192,2,Colonia,Buen estado
-103.736446,19.268787,Francisco Javier Mina,LA FRONTERA,10001192,1,Colonia,Buen estado
